asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable \alpha,Stable \gamma,Q_{5%},Q_{2.5%},Q_{1%},Q_{0.5%},CTE_{5%},CTE_{2.5%},CTE_{1%},CTE_{0.5%},Q_{95%},Q_{97.5%},Q_{99%},Q_{99.5%},CTE_{95%},CTE_{97.5%},CTE_{99%},CTE_{99.5%},GARCH parameter,ARCH parameter
IntercontinentalExchang_ICE,ICE,Stock,0.000160392,-0.117824193,5.845887425,1.708796596,0.007383068,-0.020284486,-0.026384946,-0.034380893,-0.041319436,-0.029317912,-0.035335455,-0.044880664,-0.052207355,0.019508162,0.025092565,0.035797718,0.037337934,0.028925254,0.035234284,0.043201255,0.04995119,0.633469354,0.167451816
InternationalBusinessMachine_IBM,IBM,Stock,0.000493516,20.47788196,636.6968506,1.643821692,0.006543311,-0.019576029,-0.029687609,-0.041585981,-0.05305206,-0.03303036,-0.042698053,-0.055812422,-0.066662687,0.017987804,0.023143821,0.032853545,0.037643934,0.036281899,0.051984234,0.090742354,0.146262747,0,0.9999998
InternationalPape_IP,IP,Stock,0.000978242,-25.42322207,840.8412601,1.758229525,0.00875736,-0.024716964,-0.032150232,-0.045789244,-0.051472899,-0.050637289,-0.072723836,-0.126106904,-0.203660925,0.020997249,0.029276043,0.038460616,0.045351581,0.032011574,0.03905584,0.048967434,0.056629259,0,0.9999998
InterpublicGrou_IPG,IPG,Stock,0.000670254,-20.62447789,634.413495,1.760973383,0.0087158,-0.024537478,-0.030799489,-0.039850205,-0.053574742,-0.046016693,-0.064165341,-0.111584917,-0.177712327,0.022004498,0.026686016,0.034372564,0.042965236,0.031050547,0.038080666,0.050683079,0.061204104,0,0
IntlFlavors&Fragrance_IFF,IFF,Stock,0.001691405,31.25659916,1113.801212,1.698757186,0.007099842,-0.019745599,-0.024342119,-0.035944937,-0.049600548,-0.033403051,-0.044689866,-0.069845614,-0.097663769,0.019697449,0.023378169,0.03261941,0.042588319,0.047808382,0.07352719,0.146472871,0.254679753,0,0.9999998
IntuitInc_INTU,INTU,Stock,0.000302273,-7.046428401,148.5617858,1.627123819,0.007222901,-0.021252475,-0.030269472,-0.042154405,-0.052908629,-0.038862409,-0.052584227,-0.080529235,-0.116013038,0.020497921,0.028766294,0.039131266,0.05533034,0.033181144,0.041791703,0.056102375,0.064689737,0,0.9999998
IntuitiveSurgicalInc_ISRG,ISRG,Stock,0.000779712,-17.84705948,532.1084322,1.622681797,0.008586018,-0.024417478,-0.034133656,-0.055215156,-0.067110554,-0.050989424,-0.073078991,-0.122985307,-0.185101848,0.025744985,0.032210581,0.049178988,0.064557183,0.041036618,0.053387633,0.075876746,0.094732163,0.067805413,0.932194387
InvescoLtd_IVZ,IVZ,Stock,0.005225492,-34.77474008,1277.318389,1.728158247,0.009848407,-0.028366605,-0.036310642,-0.046837515,-0.05426184,-0.077785348,-0.122459596,-0.250486141,-0.450568892,0.025355362,0.031403536,0.038810344,0.045730323,0.03364243,0.039193623,0.046859615,0.0512488,0,0.9999998
IPGPhotonicsCorp_IPGP,IPGP,Stock,0.00055156,-1.858365172,30.68664274,1.59999952,0.011326011,-0.036445931,-0.045969115,-0.059945582,-0.071873876,-0.056302816,-0.070947195,-0.101316802,-0.139339938,0.030131723,0.039968677,0.056706295,0.080126577,0.049281461,0.062685051,0.088568332,0.107404878,0.00665904,0.460586422
IQVIAHoldingsInc_IQV,IQV,Stock,0.00089746,-25.63392786,851.3357364,1.687895204,0.008350543,-0.023886287,-0.032089571,-0.037757899,-0.043362585,-0.046681295,-0.06540128,-0.11466643,-0.190948592,0.022610079,0.030011524,0.038739423,0.045243875,0.033055488,0.039994754,0.04878917,0.056176422,0,0.9999998
IronMountainIncorporate_IRM,IRM,Stock,0.000245132,0.880630599,20.46594307,1.72124836,0.008244702,-0.02406302,-0.032138025,-0.041904842,-0.056459728,-0.036440274,-0.045136873,-0.059737798,-0.070138103,0.020956796,0.027544525,0.037387154,0.046184044,0.034003291,0.043946157,0.063825849,0.086556174,0.087674481,0.093449793
J.B.HuntTransportService_JBHT,JBHT,Stock,0.000722624,24.3356662,794.7519394,1.81801763,0.008615774,-0.022224172,-0.028283797,-0.035998802,-0.040499736,-0.030307745,-0.035572861,-0.041851351,-0.045034572,0.021084319,0.027317238,0.035553869,0.044175167,0.041830906,0.059119983,0.104884516,0.171317043,0,0.9999998
JackHenry&Associate_JKHY,JKHY,Stock,0.000392386,-23.27028142,747.7280061,1.763171934,0.006238613,-0.016323582,-0.022831454,-0.029343111,-0.035664972,-0.033256625,-0.047164576,-0.080299094,-0.128549587,0.016245138,0.019356734,0.025645657,0.029180154,0.022156814,0.026739836,0.033809052,0.040345662,0,0.9999998
JacobsEngineeringGrou_JEC,JEC,Stock,0.000740771,-20.24704901,622.7734875,1.729347955,0.00879405,-0.024374247,-0.032610268,-0.04198217,-0.051029658,-0.048115914,-0.066783126,-0.114693715,-0.182041049,0.023775077,0.031154158,0.040799042,0.051278502,0.036362848,0.045342135,0.060623364,0.074094318,0,0.9999998
JMSmucke_SJM,SJM,Stock,0.000173923,-0.606678463,12.56817981,1.658293681,0.006660816,-0.019303215,-0.026699692,-0.038374423,-0.052808105,-0.032958183,-0.042648886,-0.059718343,-0.075107849,0.017671625,0.022491796,0.031344121,0.04195086,0.027595141,0.035001618,0.049960611,0.063797154,0.761122001,0.055061704
Johnson&Johnso_JNJ,JNJ,Stock,0.000102021,-1.122650518,13.68349734,1.696152539,0.00561301,-0.015478661,-0.021665437,-0.029178537,-0.035469945,-0.024800319,-0.031286394,-0.041975474,-0.052850886,0.015188226,0.019029613,0.024171843,0.027812947,0.020937106,0.024989142,0.031239874,0.036213624,0.902528992,0.054178939
JohnsonControlsInternationa_JCI,JCI,Stock,0.001043671,-27.91549947,953.7732699,1.750429324,0.008052377,-0.022613129,-0.028255737,-0.037855166,-0.048403235,-0.047653205,-0.069507734,-0.127924295,-0.213378784,0.019684454,0.025102189,0.031973613,0.04206283,0.029416841,0.036321374,0.04799395,0.059832233,0,0.9999998
JPMorganChase&Co_JPM,JPM,Stock,0.000416103,-17.11061325,497.3546122,1.638630973,0.007339194,-0.021257602,-0.027400451,-0.039447803,-0.044219568,-0.038678795,-0.052826936,-0.085786498,-0.128956803,0.021157354,0.028597024,0.034589713,0.040935784,0.03012795,0.03605505,0.044220767,0.050956745,0,0.9999998
JuniperNetwork_JNPR,JNPR,Stock,0.000582026,-13.57075607,353.3718066,1.552585404,0.007995638,-0.027063307,-0.035842086,-0.063449298,-0.077296789,-0.053434569,-0.075514411,-0.123783582,-0.177759931,0.021962263,0.030254082,0.042794132,0.053179417,0.035288612,0.044730326,0.059751796,0.070795977,0,0.9999998
KansasCitySouther_KSU,KSU,Stock,0.000312151,-2.218437654,24.43747424,1.745463063,0.009648135,-0.026743298,-0.033900624,-0.046619279,-0.053185046,-0.043405689,-0.056558108,-0.083142974,-0.116227499,0.025125399,0.030957048,0.040061677,0.045457284,0.034010617,0.03972978,0.048022544,0.052843923,0.948708414,0.025035781
KelloggCo_K,K,Stock,0.000521221,-22.61692627,720.7269277,1.568695855,0.00631273,-0.019920073,-0.025353843,-0.036082721,-0.041554708,-0.039213598,-0.055251945,-0.096903165,-0.155118772,0.018461351,0.02414549,0.031616074,0.040477842,0.028024093,0.034550688,0.046475057,0.057827124,0,0.9999998
KeyCor_KEY,KEY,Stock,0.001956694,-30.33208463,1064.296274,1.781938587,0.009678498,-0.026469885,-0.035376673,-0.05075948,-0.060995868,-0.061743982,-0.09162603,-0.168897543,-0.282027599,0.023481788,0.031229766,0.03937329,0.047302848,0.033988147,0.040758023,0.050720968,0.057409527,0,0.9999998
KeysightTechnologie_KEYS,KEYS,Stock,0.00053836,10.04850713,226.9536987,1.67214285,0.009322452,-0.025505358,-0.034442355,-0.049530353,-0.055948387,-0.038510376,-0.047997434,-0.061134472,-0.069040047,0.026061371,0.031889314,0.048029596,0.076370726,0.049791292,0.07037874,0.120350215,0.184244893,4.93E-05,0.999950492
Kimberly-Clar_KMB,KMB,Stock,0.000124614,-0.424072223,7.829455392,1.7164192,0.006375591,-0.017868257,-0.022508291,-0.030637784,-0.037778262,-0.026426032,-0.032756897,-0.043393483,-0.052272671,0.016790815,0.020656547,0.02770653,0.038020789,0.02419831,0.029517279,0.039083701,0.046411128,0.767733928,0.082297294
KimcoRealt_KIM,KIM,Stock,0.00290114,-34.02905172,1241.299904,1.790962937,0.008662157,-0.024386149,-0.02967372,-0.037955585,-0.045060352,-0.059578075,-0.091291046,-0.184154576,-0.326995454,0.020623547,0.026180906,0.034188308,0.041150198,0.02895656,0.035192264,0.045176887,0.052644697,0,0.9999998
KinderMorga_KMI,KMI,Stock,0.000661775,12.43512745,325.383241,1.590358145,0.009228448,-0.028742395,-0.040085867,-0.051907842,-0.061361703,-0.044251894,-0.054472876,-0.069032707,-0.083335703,0.025867649,0.037745285,0.054223043,0.072763039,0.052866557,0.074086464,0.121731861,0.177926642,0,0.9999998
KLACorporatio_KLAC,KLAC,Stock,0.001063677,20.33699519,636.9977908,1.556101661,0.008646201,-0.028918216,-0.036822483,-0.053640147,-0.065758811,-0.046386647,-0.059822638,-0.082174184,-0.105202104,0.025405683,0.033764348,0.047121737,0.063762265,0.053295372,0.07710929,0.138486478,0.222318352,0,0.9999998
Kohl'sCorp_KSS,KSS,Stock,0.001275055,16.60438897,495.0886083,1.69492238,0.011768636,-0.033123319,-0.046467576,-0.069377184,-0.093385096,-0.058411764,-0.077015288,-0.112259956,-0.143216402,0.030043324,0.038298351,0.049691082,0.0645517,0.058705172,0.083276623,0.14580777,0.234727686,0,0.9999998
KraftHeinzC_KHC,KHC,Stock,0.000484962,4.348582797,190.2061961,1.634104114,0.007620489,-0.023459,-0.028383748,-0.04233338,-0.051049113,-0.040249728,-0.054638751,-0.086999382,-0.128846333,0.020654272,0.026536486,0.036713688,0.05183334,0.039137122,0.054497185,0.093723777,0.145132475,0,0.9999998
KrogerCo_KR,KR,Stock,0.0003482,-3.472491159,45.08482394,1.666671733,0.008647496,-0.023697644,-0.033724132,-0.047538701,-0.080440879,-0.045880432,-0.063053221,-0.100730621,-0.142053227,0.023583331,0.032894055,0.043899011,0.049979426,0.036000614,0.044050712,0.055761225,0.064784786,0,0.20104063
LBrandsInc_LB,LB,Stock,0.001153302,15.14386007,444.3403386,1.644007909,0.011103034,-0.032365075,-0.04692364,-0.072196197,-0.128288322,-0.060455115,-0.081314032,-0.120632105,-0.152526209,0.030379925,0.039248282,0.051191138,0.063121848,0.05649892,0.078016459,0.132795408,0.208720545,0,0.9999998
LaboratoryCorp.ofAmericaHold_LH,LH,Stock,0.001233257,30.29559933,1066.114843,1.691128306,0.007102569,-0.019010377,-0.025041929,-0.035311637,-0.052900492,-0.031030848,-0.040402419,-0.058537291,-0.075398294,0.019895561,0.025267001,0.034297037,0.039648992,0.044832476,0.066608749,0.125518056,0.213967142,0,0.9999998
LamResearc_LRCX,LRCX,Stock,0.001295782,-21.89228404,690.9527759,1.682244044,0.011261078,-0.031212359,-0.043774281,-0.055730093,-0.069516971,-0.062031216,-0.087299706,-0.145339491,-0.231077616,0.03051538,0.038717727,0.048948139,0.062040357,0.044288031,0.054723798,0.071695545,0.087430586,0,0.9999998
LambWestonHoldingsIn_LW,LW,Stock,0.005515909,-25.16894562,656.5903221,1.808463923,0.008215968,-0.021177682,-0.02698877,-0.038940337,-0.05430757,-0.085317633,-0.143576551,-0.319857675,-0.530100759,0.021317152,0.027542186,0.034315374,0.039018372,0.030274091,0.03625101,0.045421702,0.052744293,0.328529108,0.671470692
Leggett&Plat_LEG,LEG,Stock,0.00066346,-23.58328288,760.1936824,1.724597633,0.007375074,-0.020679097,-0.02846484,-0.040778823,-0.052609589,-0.044223645,-0.063932021,-0.111273205,-0.175071567,0.018335711,0.022676467,0.033072312,0.043548854,0.028027877,0.035354618,0.048174467,0.058525134,0.041194217,0.958805583
LeidosHolding_LDOS,LDOS,Stock,0.000358148,-2.718788536,68.86951667,1.687099336,0.008138702,-0.022175485,-0.027231136,-0.044867925,-0.06158902,-0.041043051,-0.057299814,-0.095528405,-0.138399817,0.021981419,0.027494419,0.04146043,0.065257898,0.037163015,0.049390866,0.075332457,0.098704363,0,0.809871317
LennarCorp_LEN,LEN,Stock,0.000749235,-18.31471494,545.2199044,1.784696502,0.010557242,-0.027144768,-0.036409294,-0.044734196,-0.055628304,-0.049390095,-0.066502731,-0.109539279,-0.170212018,0.027362429,0.035114463,0.042979889,0.048583421,0.037741589,0.044564871,0.054985532,0.06333553,0,0.9999998
Lilly(Eli)&Co_LLY,LLY,Stock,0.000187495,-0.542731522,8.901121425,1.619882238,0.007327628,-0.021823648,-0.029036103,-0.037685164,-0.048052992,-0.032823453,-0.04092266,-0.054388377,-0.065730311,0.021389581,0.027085493,0.039215888,0.044594996,0.031192505,0.037827521,0.047397861,0.054123911,0.896688505,0.067515339
LincolnNationa_LNC,LNC,Stock,0.000773371,-17.16100165,492.0959722,1.665088775,0.009975079,-0.030936662,-0.040713493,-0.051795199,-0.064188342,-0.056276792,-0.076885941,-0.126070276,-0.19481762,0.02486811,0.033234251,0.042972729,0.053999022,0.036598465,0.043747858,0.05459294,0.062313808,0.194882858,0.805116942
Lindepl_LIN,LIN,Stock,0.00069887,27.21566639,921.7459336,1.717786201,0.007067474,-0.018213542,-0.02432723,-0.030665222,-0.033877239,-0.025997132,-0.030544168,-0.035380693,-0.038827879,0.019436025,0.026099284,0.032686221,0.039317085,0.040125901,0.057010436,0.101472272,0.16674275,0,0.9999998
LKQCorporatio_LKQ,LKQ,Stock,0.002735798,-32.34913822,1157.866089,1.723904574,0.008721255,-0.024463233,-0.030302637,-0.045552534,-0.066796651,-0.065619151,-0.102932327,-0.206955869,-0.360659083,0.022785006,0.029784685,0.035787239,0.042063793,0.032982287,0.039344062,0.050123911,0.061108926,3.63E-05,0.9999635
LockheedMartinCorp_LMT,LMT,Stock,0.000171167,-5.481315045,109.5195747,1.668454272,0.006264056,-0.017959477,-0.023436279,-0.032423531,-0.03799158,-0.029971041,-0.039054444,-0.05717973,-0.079232632,0.017089584,0.022254824,0.027657915,0.032426426,0.024776106,0.029954133,0.038810176,0.047269549,0.903120161,0.045535582
LoewsCorp_L,L,Stock,0.003181879,-35.77144134,1326.680779,1.710603359,0.006127304,-0.017854411,-0.023075419,-0.029697494,-0.038936975,-0.054862308,-0.088216833,-0.186512681,-0.339925023,0.016345447,0.019963863,0.026553903,0.030315206,0.022556399,0.027270375,0.034025691,0.038666856,0,0.9999998
Lowe'sCos_LOW,LOW,Stock,0.000221144,-0.098802691,11.63272664,1.72887459,0.008075421,-0.020766816,-0.030636887,-0.040556962,-0.048548593,-0.034219424,-0.043517096,-0.056782274,-0.06869267,0.021782731,0.026575593,0.035302011,0.054200735,0.03318158,0.042100543,0.060407724,0.07543672,0.099338973,0.44556348
LyondellBasel_LYB,LYB,Stock,0.000402241,-4.0792284,71.63648656,1.655082616,0.010115885,-0.030657826,-0.040450337,-0.048386545,-0.058493834,-0.047243126,-0.059764589,-0.085296303,-0.118279944,0.028288006,0.034175111,0.049150381,0.054482803,0.038887437,0.046761063,0.056718718,0.061436013,0.083969586,0.762478346
M&TBankCorp_MTB,MTB,Stock,0.000283516,8.933272185,217.4109337,1.648774426,0.007486103,-0.022045221,-0.030271403,-0.039052529,-0.045387056,-0.032825859,-0.039453109,-0.047380794,-0.051806757,0.019704179,0.026509114,0.034500971,0.039480995,0.03363894,0.04420722,0.066903651,0.096599656,0.102702553,0.897297247
Maceric_MAC,MAC,Stock,0.001572098,-30.21397945,1059.483962,1.667124464,0.008215469,-0.024952725,-0.029736296,-0.046009053,-0.058090178,-0.054614927,-0.081281498,-0.152727723,-0.256354612,0.021030621,0.02680671,0.037788664,0.043042821,0.031833231,0.039739324,0.051848256,0.06308292,0,0.9999998
Macy'sInc_M,M,Stock,0.000819443,6.535954585,169.7251407,1.654475638,0.011347105,-0.033994054,-0.043932652,-0.068923933,-0.120589251,-0.058908957,-0.078843127,-0.123421163,-0.165923361,0.029663098,0.040143324,0.05846971,0.07628406,0.05504352,0.075638632,0.120492568,0.174985667,0,0
MarathonOilCorp_MRO,MRO,Stock,0.001314656,9.4539051,225.771243,1.620688972,0.015345112,-0.047459906,-0.060685203,-0.07906514,-0.090445214,-0.067187048,-0.080199602,-0.096535908,-0.107718577,0.042512855,0.05458382,0.084002876,0.103742536,0.076422525,0.104535534,0.163250156,0.233186264,0,0.9999998
MarathonPetroleu_MPC,MPC,Stock,0.001658824,24.30296815,795.00189,1.742072543,0.012307462,-0.033349393,-0.045684757,-0.060214837,-0.070380256,-0.049131546,-0.059813903,-0.073619179,-0.082068386,0.031708648,0.038862799,0.052134459,0.0717287,0.062047572,0.088658544,0.158062365,0.25628184,0,0.9999998
MarketAxes_MKTX,MKTX,Stock,0.000325677,2.630276802,47.42038228,1.767086428,0.009585317,-0.024076513,-0.031484607,-0.041913171,-0.050203135,-0.035836913,-0.043848458,-0.058231635,-0.070963296,0.026381887,0.034478517,0.047033434,0.058018849,0.041833899,0.053929043,0.077109771,0.102970468,0.666120717,0.054675854
MarriottInt'l_MAR,MAR,Stock,0.003285356,-34.21419801,1250.201316,1.690983627,0.008359083,-0.023475306,-0.029358543,-0.042962089,-0.053080836,-0.063474162,-0.099564968,-0.19957236,-0.352074211,0.022875363,0.029996279,0.03662828,0.042471371,0.031732773,0.037793334,0.045810977,0.052161678,0,0.9999998
Marsh&McLenna_MMC,MMC,Stock,0.000761312,-30.61835425,1078.251897,1.66745182,0.005641963,-0.015420815,-0.022818985,-0.028612885,-0.035598473,-0.037371698,-0.055654609,-0.102965922,-0.17388566,0.01593899,0.019272274,0.02534883,0.028894008,0.022204978,0.026690968,0.033618588,0.040467485,0,0.9999998
MartinMariettaMaterial_MLM,MLM,Stock,0.000326679,0.601833567,8.553994853,1.731041867,0.010426919,-0.028107108,-0.036224567,-0.045041894,-0.048982673,-0.038736551,-0.045986052,-0.05478934,-0.062760105,0.028320624,0.035676553,0.046768205,0.06684039,0.042881311,0.054211565,0.076275013,0.095661596,0.787258577,0.092331107
MascoCorp_MAS,MAS,Stock,0.004798398,-34.71003122,1274.514127,1.76110751,0.009188559,-0.023608235,-0.032878963,-0.044562978,-0.056483755,-0.073151409,-0.117109578,-0.24032906,-0.431010934,0.023373141,0.028584332,0.036893162,0.058478269,0.034799142,0.042943583,0.060547787,0.075433031,0,0.9999998
MastercardInc_MA,MA,Stock,0.000553661,19.69699205,601.1866683,1.570380451,0.007346029,-0.023728285,-0.031918874,-0.04192924,-0.046796503,-0.03373268,-0.039797784,-0.048028743,-0.051869654,0.021025268,0.028112709,0.036988845,0.048973874,0.041917238,0.05841925,0.100219316,0.156099559,0,0.9999998
MaximIntegratedProductsIn_MXIM,MXIM,Stock,0.004031173,-33.86365573,1233.360645,1.592411045,0.008532971,-0.026257884,-0.03539422,-0.047910474,-0.064417697,-0.072756573,-0.114205513,-0.228863547,-0.400660339,0.023590295,0.032512878,0.04179727,0.057177021,0.037527714,0.047998606,0.066372241,0.083392108,0,0.9999998
McCormick&Co_MKC,MKC,Stock,0.000165302,3.261757714,73.84174294,1.724101724,0.00623726,-0.016974546,-0.023282517,-0.030521847,-0.036868615,-0.02681509,-0.034028291,-0.04510495,-0.05592881,0.016581286,0.022769358,0.028576724,0.035540603,0.028073566,0.036465306,0.053854439,0.076710045,0.954157045,0.004952013
McDonald'sCorp_MCD,MCD,Stock,0.000296791,-19.6914133,604.7463695,1.699390707,0.005584706,-0.014936247,-0.018859234,-0.026659321,-0.035406545,-0.029255239,-0.041165628,-0.071770188,-0.112721389,0.015136095,0.019329052,0.03005978,0.042477124,0.024336074,0.03168015,0.045040106,0.055457251,0,0
McKessonCorp_MCK,MCK,Stock,0.00036187,-4.908190326,74.88180084,1.630010151,0.008705766,-0.026430925,-0.038383824,-0.047871149,-0.054639302,-0.046546438,-0.061946809,-0.092319233,-0.134187372,0.023584277,0.0307474,0.040385841,0.04826996,0.033920087,0.041193672,0.05271856,0.060869099,0.023327628,0.976672172
Medtronicpl_MDT,MDT,Stock,0.000685065,-26.86713827,904.9368681,1.679155545,0.006721715,-0.018819971,-0.02409485,-0.033432434,-0.037834179,-0.039745987,-0.057519148,-0.10418227,-0.172580301,0.018482967,0.023814809,0.032088941,0.03709132,0.026355309,0.0321343,0.039787006,0.045214505,0,0.9999998
Merck&Co_MRK,MRK,Stock,0.000578065,-23.83696974,775.2652629,1.712307092,0.006970555,-0.019902145,-0.024282558,-0.031879932,-0.044713402,-0.038620376,-0.054898959,-0.096652946,-0.156936043,0.01851229,0.023846364,0.030144843,0.042949709,0.028361836,0.035478781,0.049153153,0.062751776,0,0.9999998
MetLifeInc_MET,MET,Stock,0.0004962,-14.00683112,373.0129569,1.689711072,0.008528045,-0.025174839,-0.035736141,-0.046178736,-0.054439797,-0.047820513,-0.065126047,-0.103871901,-0.155908687,0.02227256,0.028751309,0.039017092,0.046180743,0.032093107,0.039455376,0.048301233,0.053839149,0,0.9999998
MettlerToled_MTD,MTD,Stock,0.002203944,32.97485782,1190.911019,1.706854365,0.008004801,-0.023116364,-0.029575318,-0.039032073,-0.047047277,-0.033167386,-0.040016174,-0.048960595,-0.054887032,0.020591173,0.026021548,0.035755756,0.045641332,0.053005227,0.082451669,0.165434747,0.290915328,0,0.9999998
MGMResortsInternationa_MGM,MGM,Stock,0.002742404,-29.35223599,1019.165972,1.752935923,0.012314163,-0.03256249,-0.045011653,-0.057675343,-0.074885514,-0.073653117,-0.10865684,-0.19978526,-0.335933744,0.031704946,0.040578113,0.04925267,0.062987291,0.045103483,0.0538596,0.068043215,0.080357303,0,0.9999998
MicrochipTechnolog_MCHP,MCHP,Stock,0.005426536,-34.48947177,1263.441504,1.658284991,0.009733156,-0.027742972,-0.037272651,-0.048120685,-0.068103863,-0.080239967,-0.127175953,-0.262163221,-0.47020074,0.02656675,0.035301926,0.047078287,0.057035014,0.039007781,0.047891796,0.060998796,0.068582636,0,0.9999998
