asset_unique,symb_assets,type_assets,Variance,Skewness,Kurtosis,Stable_alpha,Stable_gamma,Q_5,Q_2_5,Q_1,Q_0_5,CTE_5,CTE_2_5,CTE_1,CTE_0_5,Q_95,Q_97_5,Q_99,Q_99_5,CTE_95,CTE_97_5,CTE_99,CTE_99_5,GARCH_parameter,ARCH_parameter
TexasInstrument_TXN,TXN,Stock,0.000234328,-0.162135478,8.662078207,1.657677037,0.00803625,-0.024493448,-0.032480878,-0.04365157,-0.050481675,-0.036716356,-0.045434386,-0.057745934,-0.069063375,0.022108304,0.028029404,0.042392958,0.050919591,0.033887115,0.043208563,0.057977824,0.069961231,0.913722362,0.05780956
TextronInc_TXT,TXT,Stock,0.000255256,-0.850450129,11.86990204,1.697200598,0.008605159,-0.025403207,-0.031519925,-0.042348102,-0.04818549,-0.037932128,-0.047422508,-0.064124863,-0.083419723,0.02412783,0.03313614,0.041765975,0.047320497,0.035072144,0.042548728,0.051488459,0.058785164,0.708847002,0.151290937
TheBankofNewYorkMellonCorp_BK,BK,Stock,0.000182614,-0.817508331,7.795392312,1.710674352,0.007541109,-0.021728426,-0.030463385,-0.03681553,-0.047445322,-0.033765597,-0.041515555,-0.053763248,-0.066745895,0.02046926,0.024694888,0.032172091,0.037858468,0.02718995,0.032146324,0.038982516,0.043756236,0.564603705,0.215536918
TheCloroxCompan_CLX,CLX,Stock,0.000126987,-0.583565196,9.341305215,1.695011655,0.006045763,-0.017131425,-0.023953747,-0.033739381,-0.041923262,-0.027740184,-0.035819836,-0.048084348,-0.058302322,0.017177324,0.021191593,0.026819161,0.032151228,0.02388667,0.028834695,0.037854431,0.047514605,0.042712795,0.215411133
TheCooperCompanie_COO,COO,Stock,0.000209448,-0.624284834,11.75918496,1.699167573,0.007752647,-0.021584757,-0.028329418,-0.040983183,-0.05317479,-0.034304355,-0.04351808,-0.060123734,-0.073585615,0.02170962,0.028818775,0.034584186,0.039513323,0.031930311,0.03866231,0.049642436,0.062626985,0.821743496,0.060632286
TheHersheyCompan_HSY,HSY,Stock,0.000143365,0.794473724,31.18207743,1.763450686,0.006330136,-0.016459386,-0.021486912,-0.028466428,-0.03802175,-0.026277865,-0.033676545,-0.04754565,-0.061484698,0.016518559,0.020588414,0.027993488,0.033541451,0.025556703,0.032579059,0.046875319,0.063870399,0.211343232,0.007277962
TheMosaicCompan_MOS,MOS,Stock,0.000430139,-0.17501603,5.236249165,1.685123452,0.011552843,-0.035433821,-0.043971751,-0.06216016,-0.073327559,-0.050204008,-0.060358167,-0.074332931,-0.082069915,0.032070366,0.040942714,0.053953639,0.061279902,0.045465075,0.054383982,0.067004658,0.076583557,0.951427738,0.048392163
TheTravelersCompaniesInc_TRV,TRV,Stock,0.000103659,-0.614823271,6.86255266,1.746055408,0.00579133,-0.016354447,-0.021120001,-0.030339111,-0.038315361,-0.024997372,-0.031524461,-0.040808608,-0.048396379,0.015183842,0.019201185,0.024626871,0.02916131,0.021590988,0.025786499,0.031362003,0.036385591,0.50298056,0.191549697
TheWaltDisneyCompan_DIS,DIS,Stock,0.000150522,-0.048703601,12.6157903,1.705002102,0.00655925,-0.017914513,-0.024757017,-0.036932106,-0.042568288,-0.028854236,-0.036943896,-0.048524366,-0.058332924,0.017778771,0.022679589,0.028447681,0.039738273,0.026777717,0.033234436,0.045679743,0.059691936,0.9,0.05
ThermoFisherScientifi_TMO,TMO,Stock,0.000167861,-0.217287948,5.106183129,1.715909626,0.007373067,-0.020886159,-0.029421182,-0.037622115,-0.042062397,-0.030656771,-0.037235531,-0.044270712,-0.049044843,0.020762516,0.026097737,0.03355996,0.042672519,0.028727298,0.034094411,0.042599681,0.048389063,0.740572619,0.113405904
Tiffany&Co_TIF,TIF,Stock,0.000305752,0.304370058,25.30254126,1.734799184,0.009142384,-0.026089245,-0.032847913,-0.046077887,-0.056636968,-0.040306339,-0.051530222,-0.072701196,-0.095389545,0.023777621,0.02978352,0.038943424,0.044226415,0.036104798,0.04550784,0.064203575,0.087832231,0.010117303,0.038215667
TractorSupplyCompan_TSCO,TSCO,Stock,0.00028073,-0.641748267,18.69404079,1.774144649,0.009359405,-0.024762993,-0.035844786,-0.046310746,-0.050208147,-0.038995756,-0.048832961,-0.063041084,-0.077844421,0.024032743,0.028750472,0.038850786,0.050051068,0.034967975,0.043720051,0.059478855,0.073826011,0.215356937,0.023427638
TransDigmGrou_TDG,TDG,Stock,0.000251874,-0.988575737,19.25444882,1.642289033,0.007755672,-0.022129146,-0.030719871,-0.04261856,-0.057933815,-0.037694078,-0.049530183,-0.073049256,-0.096397027,0.023456368,0.028777149,0.038137051,0.048612523,0.033986991,0.042109132,0.058779489,0.073912157,0.45368569,0.146793388
TripAdviso_TRIP,TRIP,Stock,0.000723613,0.043676852,21.91078091,1.555472503,0.011904538,-0.039003953,-0.04765208,-0.071461696,-0.099371514,-0.061979815,-0.080633426,-0.118995965,-0.156897525,0.035422995,0.04676168,0.061201078,0.100302098,0.060452062,0.079462382,0.119722689,0.16681228,0,0
"Twitter,Inc_TWTR",TWTR,Stock,0.001131933,-0.977651149,14.52815568,1.544462571,0.015059577,-0.046650383,-0.063869529,-0.108227756,-0.15680078,-0.08536769,-0.115438805,-0.170036189,-0.208902225,0.046114466,0.063929033,0.085845394,0.110515687,0.073615016,0.093178299,0.128946236,0.157325676,0.111115072,0.067094735
TysonFood_TSN,TSN,Stock,0.000263321,-1.080104713,15.23399569,1.712427464,0.008486493,-0.023466981,-0.034123957,-0.046005195,-0.063268186,-0.03996658,-0.052222297,-0.074614345,-0.095567897,0.022632246,0.026398406,0.039247303,0.053369869,0.033133319,0.041662776,0.059268104,0.0739313,0.605906397,0.092173222
U.S.Bancor_USB,USB,Stock,0.000124845,-0.416966861,5.243448822,1.720076968,0.006362718,-0.018993005,-0.025621877,-0.031287717,-0.040180901,-0.027510692,-0.033070772,-0.040968742,-0.046219708,0.017896868,0.021808817,0.027587388,0.035713608,0.023884062,0.027937321,0.034668681,0.038842479,0.762913929,0.124209912
"UDR,Inc_UDR",UDR,Stock,0.000126237,-0.534650034,4.779080668,1.787993976,0.006742235,-0.019313232,-0.025984736,-0.031822745,-0.034592235,-0.027524177,-0.032809912,-0.038969814,-0.044865116,0.017595459,0.021784067,0.027081151,0.02906721,0.023217722,0.026944441,0.030628718,0.033369952,0.796910589,0.111033975
UltaBeaut_ULTA,ULTA,Stock,0.000447261,-2.470857976,64.11327812,1.68352099,0.00972221,-0.026560633,-0.034880498,-0.042251816,-0.057778348,-0.043869247,-0.057575792,-0.087526395,-0.126768918,0.027401521,0.03411653,0.050198842,0.075846365,0.045723421,0.061004827,0.091531368,0.121167419,0.501775496,0.410868195
UnionPacificCor_UNP,UNP,Stock,0.000206539,-0.058080585,6.06611032,1.690953914,0.007915751,-0.023090059,-0.031414316,-0.04020377,-0.051238018,-0.033832787,-0.041255299,-0.051297286,-0.059313923,0.02238846,0.030323138,0.038790034,0.045369278,0.033244196,0.040889344,0.050447552,0.05787377,0.932508645,0.039766436
UnitedAirlinesHolding_UAL,UAL,Stock,0.000491238,-0.276190275,6.714747937,1.761830935,0.01279183,-0.033166231,-0.04479978,-0.054567835,-0.078847921,-0.050196182,-0.063199344,-0.085494242,-0.10670864,0.035393846,0.045973543,0.058754601,0.065223374,0.050467296,0.059831513,0.072822252,0.083369093,0.886182795,0.046200403
UnitedHealthGroupInc_UNH,UNH,Stock,0.000177488,-0.038425679,5.078757889,1.701497998,0.00752351,-0.021601625,-0.027528494,-0.035039031,-0.042988655,-0.030084616,-0.03599626,-0.04499382,-0.050613623,0.023061566,0.030109912,0.035420717,0.04083385,0.031385872,0.036833106,0.043961469,0.050319747,0.928798016,0.052456206
UnitedParcelServic_UPS,UPS,Stock,0.000146951,-0.694313202,14.0453942,1.681631847,0.006236075,-0.018019839,-0.024410671,-0.030991741,-0.039946684,-0.029266451,-0.037389088,-0.05320377,-0.070945469,0.017217445,0.021885727,0.029834075,0.037097278,0.025973446,0.032928748,0.045312002,0.055854827,0.683983309,0.171846409
"UnitedRentals,Inc_URI",URI,Stock,0.000620282,-0.782013137,10.37974083,1.736387964,0.013788389,-0.038791767,-0.051814213,-0.068039138,-0.084561342,-0.061176502,-0.077180962,-0.103687311,-0.132412443,0.035677608,0.043578349,0.061091494,0.076109382,0.050667483,0.062298889,0.082380269,0.096960913,0.885770679,0.059179766
UnitedTechnologie_UTX,UTX,Stock,0.000136217,-0.598205669,6.858428442,1.656158083,0.006228963,-0.018613763,-0.026459447,-0.036864608,-0.039888783,-0.029641547,-0.037046268,-0.046258814,-0.054163555,0.018042828,0.022391285,0.028807292,0.034153113,0.024743448,0.029677189,0.036830933,0.041801399,0.848893789,0.09464631
"UniversalHealthServices,Inc_UHS",UHS,Stock,0.000274869,-0.69976744,10.5113463,1.699532992,0.008850305,-0.024148372,-0.031374368,-0.049646934,-0.066289939,-0.040044189,-0.052754133,-0.07323655,-0.089233787,0.025085256,0.030862169,0.039181094,0.055093255,0.035665129,0.043311841,0.057094526,0.070264735,0.098341518,0.199626834
UnumGrou_UNM,UNM,Stock,0.000263703,-1.617688584,17.63112029,1.687279752,0.008552143,-0.026289946,-0.03489928,-0.049937766,-0.063585378,-0.0418678,-0.052998604,-0.072918988,-0.090861413,0.022890105,0.027057851,0.035371053,0.046231183,0.031128185,0.036979514,0.047831335,0.056118545,0.489286563,0.192784037
V.F.Corp_VFC,VFC,Stock,0.000223419,-1.170801572,16.52688305,1.693197108,0.007763084,-0.022885289,-0.030028416,-0.040739715,-0.054034676,-0.037128378,-0.047488506,-0.068074467,-0.089176137,0.021013922,0.025081258,0.035250518,0.042750773,0.029752019,0.03645982,0.048985218,0.059354426,0.843554329,0.093348642
ValeroEnerg_VLO,VLO,Stock,0.000341528,-0.568421834,5.918107918,1.783252294,0.010927802,-0.030380349,-0.039469682,-0.050410863,-0.065598497,-0.044907006,-0.054859354,-0.072242833,-0.086839528,0.027901512,0.035638757,0.044717287,0.052935855,0.038747793,0.04554441,0.054600291,0.060306299,0.95523914,0.036239549
VarianMedicalSystem_VAR,VAR,Stock,0.000179756,-0.044498669,13.68999611,1.629166927,0.006644316,-0.020071583,-0.027848521,-0.040742465,-0.050049836,-0.032747348,-0.041470224,-0.055199776,-0.066103777,0.018631292,0.023040443,0.028748676,0.035243022,0.028189414,0.03594327,0.052511944,0.072959733,0,0.289980848
VentasIn_VTR,VTR,Stock,0.000222633,-4.446260845,77.97588828,1.716525005,0.007406937,-0.02206306,-0.029128219,-0.041661279,-0.047098699,-0.036646937,-0.047345103,-0.066431686,-0.087973817,0.019280515,0.02381812,0.029531074,0.034864775,0.026329413,0.031297636,0.039485563,0.04696237,0,0
VerisignInc_VRSN,VRSN,Stock,0.000210655,0.907532462,16.59371734,1.657828809,0.0074694,-0.021511443,-0.030663798,-0.040693894,-0.04621344,-0.032864064,-0.040573504,-0.049340205,-0.055358515,0.020725817,0.0261176,0.037356682,0.048630883,0.033296217,0.042655647,0.060628088,0.079149868,0.696204028,0.191381142
VeriskAnalytic_VRSK,VRSK,Stock,0.000130349,-0.521784367,12.38021609,1.63249439,0.00573329,-0.017900722,-0.023428046,-0.031316987,-0.039463761,-0.027429094,-0.034604176,-0.047165656,-0.05905927,0.016410859,0.02114418,0.026828568,0.04262543,0.025178805,0.03201744,0.045611975,0.056347707,0.11955613,0.308414522
VerizonCommunication_VZ,VZ,Stock,0.000117448,-0.072960225,6.020573094,1.775708928,0.006384043,-0.01786922,-0.022236184,-0.029961753,-0.037353418,-0.025297821,-0.030507601,-0.038438747,-0.043233146,0.016500593,0.022511537,0.027645241,0.031389218,0.024117725,0.028926882,0.035461387,0.041332301,0,0.15422331
VertexPharmaceuticalsIn_VRTX,VRTX,Stock,0.000634774,2.307775043,30.62253408,1.77790824,0.01374668,-0.036527265,-0.047532577,-0.062573053,-0.070463533,-0.05084997,-0.060127209,-0.071571511,-0.078409157,0.036118613,0.045755166,0.06340779,0.074086122,0.058788443,0.07583164,0.11457831,0.160772125,0.78126227,0.074652756
ViacomInc_VIAB,VIAB,Stock,0.000451706,-1.545279553,20.26790168,1.654403526,0.010603798,-0.031821556,-0.04185255,-0.065130818,-0.08150548,-0.05382803,-0.070489609,-0.101013404,-0.129680736,0.029099051,0.038358804,0.046515295,0.059127153,0.042833514,0.052053802,0.06843483,0.084141077,0.662375413,0.241274222
VisaInc_V,V,Stock,0.000169628,0.145350258,7.869718345,1.652084325,0.006873553,-0.020911157,-0.028251458,-0.037035702,-0.044123644,-0.030677677,-0.037071973,-0.045015286,-0.049836293,0.019577555,0.025347821,0.038082029,0.045684328,0.029937597,0.037792173,0.051886826,0.061468902,0.760277212,0.171108916
VornadoRealtyTrus_VNO,VNO,Stock,0.000126269,-0.27255535,4.353715745,1.838602417,0.007023697,-0.01847093,-0.023938667,-0.030754526,-0.037815667,-0.026245449,-0.031658779,-0.038588516,-0.043095699,0.018034998,0.021047678,0.026763008,0.032807712,0.02337602,0.027158489,0.032559929,0.03585313,0.803159101,0.095374309
WabtecCorporatio_WAB,WAB,Stock,0.000303266,-0.569673516,8.7204966,1.736196254,0.009696535,-0.027091305,-0.036254069,-0.050602512,-0.058978967,-0.042587677,-0.053573736,-0.070746589,-0.086072677,0.025099375,0.03360485,0.041929295,0.057148488,0.037228479,0.04573241,0.059585096,0.07062695,0.690595165,0.090839509
WalgreensBootsAllianc_WBA,WBA,Stock,0.000258145,-1.494092163,16.15250787,1.651648378,0.008177927,-0.024543264,-0.032845984,-0.044566023,-0.052055042,-0.039953568,-0.051197203,-0.073281766,-0.097450206,0.023417451,0.030257685,0.0392276,0.044995959,0.033112947,0.039673563,0.048650747,0.056404691,0.28975931,0.20567269
Walmar_WMT,WMT,Stock,0.000144069,-0.06449904,20.57996782,1.693603691,0.006035259,-0.016979027,-0.022934863,-0.031974081,-0.037687386,-0.027695086,-0.035673182,-0.047760052,-0.061044372,0.016472377,0.020059833,0.027500844,0.040295607,0.026014922,0.033697911,0.050790432,0.069350247,0.020761113,0.410248329
WasteManagementInc_WM,WM,Stock,8.42E-05,-0.024262956,10.65590146,1.69216602,0.004863321,-0.013049302,-0.017846321,-0.025430862,-0.031987335,-0.020870656,-0.026632378,-0.036232561,-0.045234909,0.013757929,0.018297686,0.024314238,0.027961754,0.021363798,0.026510365,0.035315316,0.044468305,0.377189315,0.143058599
WatersCorporatio_WAT,WAT,Stock,0.000205332,-0.771973009,19.65398402,1.650593979,0.007035612,-0.020800073,-0.026901087,-0.039067249,-0.048319045,-0.033932503,-0.04381471,-0.063205811,-0.084561452,0.020083202,0.024834791,0.031656884,0.04460605,0.030653256,0.038479556,0.055239039,0.071786347,0.523185991,0.097318321
WecEnergyGroupIn_WEC,WEC,Stock,0.00011254,-0.762569196,5.108143097,1.842546465,0.006582308,-0.017311894,-0.02388914,-0.032356656,-0.038485352,-0.026187188,-0.032421061,-0.041330394,-0.046372418,0.016753372,0.019973551,0.023392592,0.025104808,0.020492196,0.02286889,0.025393186,0.026514254,0.96128437,0.029798245
WellCar_WCG,WCG,Stock,0.00038366,-0.830357263,17.83621586,1.722229505,0.010465098,-0.027472563,-0.038427756,-0.049833227,-0.062707125,-0.044169503,-0.055992137,-0.077554246,-0.100119885,0.02884895,0.035711349,0.052585238,0.071339486,0.044295496,0.055842999,0.076833973,0.089752847,0.834120278,0.095268302
WellsFarg_WFC,WFC,Stock,0.000163326,-0.278656359,6.869025922,1.738019395,0.007363884,-0.020799126,-0.027023019,-0.033291192,-0.040211161,-0.029586398,-0.035269138,-0.044714812,-0.053309951,0.020982591,0.026076796,0.031493549,0.034532955,0.027944704,0.032565945,0.040090626,0.047637501,0.684969595,0.184458221
WelltowerInc_WELL,WELL,Stock,0.000166193,-0.785490093,6.603827393,1.751486171,0.007397387,-0.021118616,-0.028023935,-0.03965078,-0.049545704,-0.03241246,-0.040684947,-0.052208488,-0.061117725,0.019036349,0.023722432,0.029241392,0.034805102,0.025844253,0.030402913,0.036908176,0.042101552,0.872058641,0.073886301
WesternDigita_WDC,WDC,Stock,0.000587614,-0.632507971,9.228893623,1.653997488,0.012803641,-0.039439602,-0.052369648,-0.070309274,-0.081545383,-0.060508018,-0.075136041,-0.096903865,-0.11856894,0.035469193,0.045217279,0.054891014,0.072319508,0.051097146,0.061505445,0.081172215,0.096774884,0.960991796,0.032133693
WesternUnionC_WU,WU,Stock,0.000173081,-0.129956669,5.303697979,1.787666251,0.007843827,-0.021589181,-0.027207348,-0.035470247,-0.041175576,-0.030327212,-0.036323622,-0.045173888,-0.051987743,0.020587017,0.026284733,0.034837043,0.042150137,0.029335678,0.035485848,0.044152321,0.04971156,0.476270656,0.144946468
Weyerhaeuse_WY,WY,Stock,0.000184453,-0.418813382,6.71616607,1.758544906,0.007800575,-0.020914027,-0.029541467,-0.037992784,-0.047787185,-0.032929353,-0.041168641,-0.053034667,-0.063099876,0.019473207,0.02632117,0.035381786,0.045332484,0.029190386,0.036026354,0.045367912,0.051089028,0.829061919,0.122588657
WhirlpoolCorp_WHR,WHR,Stock,0.000330312,-1.094610366,11.86170846,1.670576184,0.009366951,-0.026867435,-0.039046305,-0.053269524,-0.078743549,-0.046990936,-0.061309608,-0.085105823,-0.106348689,0.025383548,0.031350476,0.041411506,0.065303898,0.036584271,0.045248643,0.06114219,0.072890978,0.400322543,0.109970031
WilliamsCos_WMB,WMB,Stock,0.00081881,-1.453727943,54.65541635,1.469066844,0.010222348,-0.034132816,-0.048934051,-0.086701768,-0.122300694,-0.067626816,-0.094474881,-0.144833829,-0.183486043,0.031546137,0.047853843,0.064663542,0.088623384,0.060552399,0.082614043,0.124594482,0.176892614,0.871501916,0.091588107
WillisTowersWatso_WLTW,WLTW,Stock,0.000137769,-0.749861817,10.93622825,1.618414125,0.005866042,-0.018361848,-0.024430247,-0.032858422,-0.048164797,-0.02933631,-0.03684542,-0.051491216,-0.063867547,0.01639916,0.022632543,0.028525089,0.035727195,0.025551381,0.031662445,0.041178286,0.050531391,0.451167338,0.078138638
WynnResortsLt_WYNN,WYNN,Stock,0.000738152,0.178541205,9.41128018,1.627129015,0.013912073,-0.042254901,-0.055432183,-0.071790947,-0.097345404,-0.063111539,-0.078182667,-0.102253918,-0.1201506,0.039573592,0.055414992,0.076088773,0.087766635,0.063968287,0.080286253,0.105842952,0.130736627,0.94279732,0.042219261
XcelEnergyIn_XEL,XEL,Stock,0.000102248,-0.57121026,4.735492409,1.871226683,0.006431263,-0.016857483,-0.020841413,-0.025903745,-0.037273044,-0.023801435,-0.028544099,-0.037561104,-0.043027139,0.01587826,0.019198005,0.02398758,0.026271306,0.020371302,0.023093697,0.026975257,0.02852841,0.444396967,0.092200545
Xero_XRX,XRX,Stock,0.000330865,-0.216655312,17.00710423,1.694679383,0.009458109,-0.027986527,-0.034696628,-0.052306469,-0.074833399,-0.043631238,-0.055896025,-0.079112131,-0.099871165,0.026191082,0.031444169,0.040193023,0.051646042,0.03756963,0.046552619,0.06420886,0.08427355,0,0.091281872
Xilin_XLNX,XLNX,Stock,0.000360571,-0.453079937,21.10742313,1.593597558,0.008740799,-0.026732071,-0.03508486,-0.053516219,-0.068462225,-0.044595118,-0.058588927,-0.084344095,-0.1101177,0.025780385,0.031899141,0.051664919,0.06575641,0.042458221,0.055778992,0.079317028,0.099055159,0.485768248,0.244993148
XylemInc_XYL,XYL,Stock,0.000186375,0.080492147,7.44548965,1.776577601,0.007963917,-0.021350377,-0.02797289,-0.039819373,-0.043749228,-0.031568196,-0.038707984,-0.046899965,-0.051846203,0.021697158,0.026477285,0.032133495,0.040465287,0.029833826,0.036024145,0.047336983,0.058486499,0.84154904,0.0742578
Yum!BrandsIn_YUM,YUM,Stock,0.000189283,-2.499729759,43.87522189,1.549592427,0.006077003,-0.019941936,-0.025088907,-0.034838459,-0.049347205,-0.032529195,-0.042319494,-0.061314853,-0.081869198,0.018242631,0.026771242,0.038089208,0.043655785,0.030217006,0.038594806,0.048969702,0.057869372,0.812210906,0.159772308
ZionsBancor_ZION,ZION,Stock,0.000274258,-0.395577174,5.440476803,1.809039662,0.010026662,-0.028152232,-0.035274852,-0.04742396,-0.054035457,-0.039591855,-0.047693341,-0.058756906,-0.0666445,0.025741298,0.033197312,0.041613794,0.046696916,0.035393498,0.041495189,0.049818382,0.055669607,0.664667505,0.157159859
Zoeti_ZTS,ZTS,Stock,0.000202529,0.028881394,12.76423682,1.651754532,0.007340089,-0.02085681,-0.028517161,-0.033121588,-0.03906612,-0.03096653,-0.037378346,-0.047715261,-0.060748102,0.021315454,0.028660505,0.0419442,0.053729463,0.034466741,0.044071322,0.059433354,0.07126766,0.525540288,0.327821259
eBayInc_EBAY,EBAY,Stock,0.000266388,-0.159947228,16.9215507,1.66561778,0.008077538,-0.023763954,-0.03151506,-0.045297982,-0.055142626,-0.038611749,-0.049630352,-0.070481364,-0.091021215,0.021750502,0.028811678,0.037137806,0.057967766,0.035840536,0.046177261,0.067474018,0.089569392,0,0.121949052
AristaNetwork_ANET,ANET,Stock,0.000764961,-0.042777792,11.7211396,1.556003295,0.013071356,-0.042798663,-0.057638968,-0.085879574,-0.101647247,-0.067314611,-0.083972546,-0.109913269,-0.125629264,0.038163167,0.052524648,0.071544959,0.094676377,0.062461993,0.08121801,0.115670394,0.141269523,0.655427455,0.051544035
IHSMarkitLtd_INFO,INFO,Stock,0.000163913,0.924278912,16.19615493,1.669280026,0.006565733,-0.017683406,-0.022678657,-0.031800675,-0.037039708,-0.026680357,-0.033118938,-0.043474725,-0.051588309,0.019499722,0.025279707,0.036210069,0.046381214,0.03140833,0.04083447,0.057020514,0.069850364,0.399163182,0.218012145
